608,0.7162420037808505
600,0.8135782021213824
42,0.8982817586248537
85,1.274865088969007
288,0.5640330287580696
66,0.4183965771093074
305,0.7363755368201372
353,0.6551307049459001
249,0.41979968636475706
140,0.6023783002896924
580,0.6375915921599999
420,0.4071694908748253
199,0.8037494108848493
201,0.754617599974935
590,0.4682358350820234
610,0.572283388182509
489,0.843716566499757
387,0.5244439538366247
528,0.6283874782376047
193,0.542526769862953
480,0.7524413825346739
232,0.5366278718899601
409,0.810615051528199
51,0.954627943418135
313,0.886235064446754
524,0.6957430568439535
380,0.7471473907780821
91,0.8745266198368032
217,0.6953812601701378
599,0.5310970200192913
352,0.6133480242185442
152,0.30244883142700163
448,0.801451197922352
484,0.7370340352432853
179,0.45907744488067515
21,0.6677282573101686
434,0.7698476863400887
41,0.9523012206781778
19,0.6198396140315169
260,0.5785523995039288
354,0.39835254562319117
50,0.5419272020214067
111,0.97202545608126
53,0.34713891864518626
586,0.5476090971525915
328,0.7324066180016149
234,0.7648602599598079
105,0.48285327318608806
561,0.5386587815972149
338,1.1601252741924741
401,0.22864648231088125
275,0.7235449407989789
529,0.87126976655349
385,0.6924374926273866
414,0.6506983024478427
362,0.33766404505758346
39,0.9672297114298851
4,0.9891381040139163
474,0.5620660053326212
477,0.48368626892170674
274,0.4744353859994479
184,0.6576313848457628
514,0.7751011190958743
22,1.6405670810479573
479,0.9185038682335276
428,0.6404162441821349
166,0.4341708181606151
324,0.9222230129913489
318,0.4251320599487659
567,0.8839403459042262
312,0.5690535319656981
134,1.0063955956661474
143,0.8949626097141229
393,1.4037438409120324
425,0.3493444505923593
483,0.6082226303117791
298,0.702526330775346
357,0.5420954671081123
462,0.9226298921552779
177,0.6823113203856122
555,0.7370491110978603
36,0.8147175447504863
82,0.3940835303137748
405,0.3521182269520908
216,0.8927992291324256
226,0.5861144760307143
229,0.34596189541845646
491,0.620480994990023
103,0.6004083538841793
220,0.7053824114293554
381,0.6481781093421833
606,0.4659121261218825
402,0.599561129100169
284,1.1809541221817301
343,0.5236192420755987
219,0.7282418963935338
517,1.155577911823093
210,0.43627059063301343
90,0.6951573083143011
144,0.40688965642729524
482,1.3723902395892167
587,0.3594300974659713
125,0.5891416638743885
421,0.19228911919454014
597,0.6582555689754819
602,0.8217960999233855
31,0.9499853330323259
89,1.2701661500854329
57,0.6974071259930859
452,0.5058517744726791
488,0.8947704264851818
475,0.3895811492614133
424,0.7006334760181175
603,0.9438308173902002
132,0.5743395534163714
410,0.6914581901413076
151,0.6957790632542497
594,0.8673159573853286
605,0.5458843451834664
28,0.6332783516733642
135,0.8202028000287551
